NUMTIC,NUMCAJ,CODIGO,DESCRI,CANTIDAD,PRECIO,year_file
1231,100001231,91.0,Copa Rioja,2.0,1.5,2020
1231,100001231,52.0,Refresco,1.0,1.5,2020
1232,100001232,1.0,E. POLLO,2.0,1.0,2020
1233,100001233,76.0,Quinto,1.0,1.0,2020
1234,100001234,50.0,Agua p.,1.0,1.0,2020
1235,100001235,1.0,E. POLLO,1.0,1.0,2020
1236,100001236,1.0,E. POLLO,5.0,1.0,2020
1237,100001237,34.0,Patasca,1.0,4.0,2020
1238,100001238,1.0,E. POLLO,1.0,1.0,2020
1239,100001239,34.0,Patasca,1.0,4.0,2020
1239,100001239,32.0,Sopa de Mani,1.0,4.0,2020
1239,100001239,74.0,Tanque,3.0,2.5,2020
1239,100001239,805.0,Ensalada,1.0,5.0,2020
1239,100001239,40.0,pique macho 10€,1.0,10.0,2020
1239,100001239,306.0,bacaladilla frita,1.0,5.0,2020
1240,100001240,1.0,E. POLLO,1.0,1.0,2020
1241,100001241,1.0,E. POLLO,2.0,1.0,2020
1242,100001242,1.0,E. POLLO,2.0,1.0,2020
1243,100001243,78.0,Litro,2.0,2.5,2020
1244,100001244,1.0,E. POLLO,1.0,1.0,2020
1245,100001245,1.0,E. POLLO,1.0,1.0,2020
1246,100001246,6.0,R.queso,1.0,1.0,2020
1246,100001246,3.0,E. arroz,2.0,1.0,2020
1247,100001247,2.0,E. queso,4.0,1.0,2020
1247,100001247,10254.0,cuñape 0.50,2.0,0.5,2020
1248,100001248,76.0,Quinto,1.0,1.0,2020
1249,100001249,32.0,Sopa de Mani,1.0,4.0,2020
1249,100001249,53.0,Vaso R.,1.0,1.0,2020
1250,100001250,144.0,tapas 2€,1.0,2.0,2020
1250,100001250,76.0,Quinto,1.0,1.0,2020
1251,100001251,3000.0,suspiro,3.0,0.5,2020
1251,100001251,325.0,alfajores,4.0,0.5,2020
1252,100001252,3000.0,suspiro,1.0,0.5,2020
1253,100001253,3000.0,suspiro,1.0,0.5,2020
1254,100001254,91.0,Copa Rioja,1.0,1.5,2020
1254,100001254,52.0,Refresco,1.0,1.5,2020
1255,100001255,1.0,E. POLLO,1.0,1.0,2020
1256,100001256,1.0,E. POLLO,1.0,1.0,2020
1257,100001257,174.0,Cafe Leche,1.0,1.2,2020
1258,100001258,174.0,Cafe Leche,2.0,1.2,2020
1259,100001259,1.0,E. POLLO,1.0,1.0,2020
1260,100001260,1.0,E. POLLO,14.0,1.0,2020
1261,100001261,1.0,E. POLLO,14.0,1.0,2020
1262,100001262,1.0,E. POLLO,1.0,1.0,2020
1263,100001263,34.0,Patasca,6.0,4.0,2020
1263,100001263,32.0,Sopa de Mani,2.0,4.0,2020
1263,100001263,154.0,B. Atún,1.0,3.0,2020
1263,100001263,56.0,J. Mocochinchi,1.0,3.0,2020
1263,100001263,51.0,Agua g.,2.0,1.5,2020
1263,100001263,1.0,E. POLLO,3.0,1.0,2020
1263,100001263,30.0,Asadito yuca,2.0,2.0,2020
1263,100001263,9.0,Salteña,1.0,1.5,2020
1263,100001263,53.0,Vaso R.,1.0,1.0,2020
1263,100001263,1.0,E. POLLO,1.0,1.0,2020
1264,100001264,9.0,Salteña,1.0,1.5,2020
1265,100001265,1.0,E. POLLO,4.0,1.0,2020
1266,100001266,1.0,E. POLLO,1.0,1.0,2020
1267,100001267,1.0,E. POLLO,1.0,1.0,2020
1268,100001268,1.0,E. POLLO,1.0,1.0,2020
1269,100001269,1.0,E. POLLO,1.0,1.0,2020
1270,100001270,78.0,Litro,2.0,2.5,2020
1271,100001271,1.0,E. POLLO,5.0,1.0,2020
1272,100001272,2.0,E. queso,2.0,1.0,2020
1273,100001273,34.0,Patasca,1.0,4.0,2020
1273,100001273,53.0,Vaso R.,1.0,1.0,2020
1274,100001274,3000.0,suspiro,1.0,0.5,2020
1275,100001275,78.0,Litro,3.0,2.5,2020
1275,100001275,144.0,tapas 2€,3.0,2.0,2020
1275,100001275,142.0,tapas1€,6.0,1.0,2020
1276,100001276,76.0,Quinto,1.0,1.0,2020
1277,100001277,52.0,Refresco,2.0,1.5,2020
1278,100001278,76.0,Quinto,1.0,1.0,2020
1279,100001279,91.0,Copa Rioja,1.0,1.5,2020
1280,100001280,78.0,Litro,1.0,2.5,2020
1280,100001280,40.0,pique macho 10€,1.0,10.0,2020
1280,100001280,57.0,Casera,1.0,1.5,2020
1280,100001280,55.0,J. Chicha,1.0,3.0,2020
1280,100001280,1.0,E. POLLO,2.0,1.0,2020
1280,100001280,32.0,Sopa de Mani,1.0,4.0,2020
1281,100001281,32.0,Sopa de Mani,2.0,4.0,2020
1281,100001281,810.0,Keperi,2.0,7.0,2020
1281,100001281,115.0,Picante Pollo,2.0,8.0,2020
1281,100001281,56.0,J. Mocochinchi,2.0,3.0,2020
1281,100001281,53.0,Vaso R.,1.0,1.0,2020
1281,100001281,1.0,E. POLLO,7.0,1.0,2020
1282,100001282,1.0,E. POLLO,1.0,1.0,2020
1283,100001283,53.0,Vaso R.,3.0,1.0,2020
1283,100001283,32.0,Sopa de Mani,1.0,4.0,2020
1283,100001283,810.0,Keperi,1.0,7.0,2020
1283,100001283,30.0,Asadito yuca,1.0,2.0,2020
1283,100001283,52.0,Refresco,1.0,1.5,2020
1284,100001284,1.0,E. POLLO,1.0,1.0,2020
1285,100001285,171.0,solo,1.0,1.0,2020
1286,100001286,1.0,E. POLLO,1.0,1.0,2020
1286,100001286,2.0,E. queso,1.0,1.0,2020
1286,100001286,53.0,Vaso R.,2.0,1.0,2020
1287,100001287,2.0,E. queso,1.0,1.0,2020
1287,100001287,30.0,Asadito yuca,2.0,2.0,2020
1287,100001287,53.0,Vaso R.,2.0,1.0,2020
1287,100001287,1.0,E. POLLO,1.0,1.0,2020
1287,100001287,30.0,Asadito yuca,1.0,2.0,2020
1288,100001288,750.0,desayuno,3.0,2.0,2020
1287,100001287,51.0,Agua g.,1.0,1.5,2020
1287,100001287,1.0,E. POLLO,2.0,1.0,2020
1287,100001287,30.0,Asadito yuca,2.0,2.0,2020
1289,100001289,174.0,Cafe Leche,1.0,1.2,2020
1289,100001289,151.0,B. Lomo,1.0,3.0,2020
1289,100001289,52.0,Refresco,1.0,1.5,2020
1290,100001290,221.0,gelatina de pata,2.0,1.0,2020
1291,100001291,3000.0,suspiro,1.0,0.5,2020
1292,100001292,76.0,Quinto,1.0,1.0,2020
1293,100001293,78.0,Litro,1.0,2.5,2020
1293,100001293,65.0,referesco 2 litros,1.0,3.0,2020
1293,100001293,30.0,Asadito yuca,1.0,2.0,2020
1293,100001293,2.0,E. queso,2.0,1.0,2020
1293,100001293,2.0,E. queso,1.0,1.0,2020
1293,100001293,34.0,Patasca,1.0,4.0,2020
1293,100001293,2.0,E. queso,1.0,1.0,2020
1293,100001293,53.0,Vaso R.,1.0,1.0,2020
1294,100001294,2.0,E. queso,1.0,1.0,2020
1294,100001294,1.0,E. POLLO,1.0,1.0,2020
1295,100001295,2.0,E. queso,1.0,1.0,2020
1295,100001295,52.0,Refresco,2.0,1.5,2020
1296,100001296,53.0,Vaso R.,1.0,1.0,2020
1297,100001297,41.0,menu 8€,1.0,8.0,2020
1297,100001297,53.0,Vaso R.,2.0,1.0,2020
1297,100001297,1.0,E. POLLO,1.0,1.0,2020
1298,100001298,1.0,E. POLLO,1.0,1.0,2020
1299,100001299,1.0,E. POLLO,3.0,1.0,2020
1300,100001300,800.0,jarra de tinto de verano,3.0,1.5,2020
1300,100001300,2586.0,calamares,1.0,7.0,2020
1300,100001300,200.0,BIFE,1.0,7.0,2020
1301,100001301,3.0,E. arroz,4.0,1.0,2020
1301,100001301,200.0,BIFE,2.0,7.0,2020
1301,100001301,53.0,Vaso R.,2.0,1.0,2020
1302,100001302,78.0,Litro,2.0,2.5,2020
1302,100001302,1.0,E. POLLO,4.0,1.0,2020
1303,100001303,1.0,E. POLLO,1.0,1.0,2020
1304,100001304,171.0,solo,1.0,1.0,2020
1304,100001304,172.0,Cortado/Manchado,1.0,1.0,2020
1305,100001305,76.0,Quinto,2.0,1.0,2020
1305,100001305,1.0,E. POLLO,1.0,1.0,2020
1306,100001306,3.0,E. arroz,3.0,1.0,2020
1307,100001307,78.0,Litro,1.0,2.5,2020
1308,100001308,53.0,Vaso R.,2.0,1.0,2020
1308,100001308,1.0,E. POLLO,2.0,1.0,2020
1308,100001308,2.0,E. queso,1.0,1.0,2020
1309,100001309,91.0,Copa Rioja,1.0,1.5,2020
1309,100001309,52.0,Refresco,1.0,1.5,2020
1310,100001310,172.0,Cortado/Manchado,1.0,1.0,2020
1310,100001310,2.0,E. queso,1.0,1.0,2020
1311,100001311,172.0,Cortado/Manchado,1.0,1.0,2020
1311,100001311,174.0,Cafe Leche,1.0,1.2,2020
1312,100001312,9.0,Salteña,1.0,1.5,2020
1312,100001312,53.0,Vaso R.,1.0,1.0,2020
1313,100001313,52.0,Refresco,1.0,1.5,2020
1313,100001313,172.0,Cortado/Manchado,1.0,1.0,2020
1313,100001313,9.0,Salteña,1.0,1.5,2020
1313,100001313,2.0,E. queso,1.0,1.0,2020
1313,100001313,1.0,E. POLLO,1.0,1.0,2020
1315,100001315,76.0,Quinto,2.0,1.0,2020
1316,100001316,50.0,Agua p.,1.0,1.0,2020
1316,100001316,53.0,Vaso R.,1.0,1.0,2020
1316,100001316,2.0,E. queso,1.0,1.0,2020
1316,100001316,1.0,E. POLLO,1.0,1.0,2020
1317,100001317,52.0,Refresco,1.0,1.5,2020
1317,100001317,9.0,Salteña,1.0,1.5,2020
1317,100001317,1.0,E. POLLO,1.0,1.0,2020
1318,100001318,3.0,E. arroz,2.0,1.0,2020
1318,100001318,9.0,Salteña,1.0,1.5,2020
1318,100001318,2.0,E. queso,1.0,1.0,2020
1318,100001318,55.0,J. Chicha,1.0,3.0,2020
1319,100001319,3.0,E. arroz,2.0,1.0,2020
1319,100001319,1.0,E. POLLO,1.0,1.0,2020
1319,100001319,9.0,Salteña,1.0,1.5,2020
1319,100001319,2.0,E. queso,1.0,1.0,2020
1314,100001314,1.0,E. POLLO,1.0,1.0,2020
1320,100001320,3.0,E. arroz,1.0,1.0,2020
1321,100001321,76.0,Quinto,4.0,1.0,2020
1322,100001322,76.0,Quinto,3.0,1.0,2020
1323,100001323,3.0,E. arroz,3.0,1.0,2020
1323,100001323,1.0,E. POLLO,2.0,1.0,2020
1323,100001323,9.0,Salteña,2.0,1.5,2020
1323,100001323,3.0,E. arroz,1.0,1.0,2020
1324,100001324,3.0,E. arroz,1.0,1.0,2020
1324,100001324,2.0,E. queso,2.0,1.0,2020
1324,100001324,53.0,Vaso R.,2.0,1.0,2020
1325,100001325,9.0,Salteña,5.0,1.5,2020
1325,100001325,53.0,Vaso R.,3.0,1.0,2020
1326,100001326,3000.0,suspiro,1.0,0.5,2020
1327,100001327,1.0,E. POLLO,3.0,1.0,2020
1328,100001328,53.0,Vaso R.,1.0,1.0,2020
1329,100001329,78.0,Litro,1.0,2.5,2020
1330,100001330,1.0,E. POLLO,1.0,1.0,2020
1331,100001331,1.0,E. POLLO,3.0,1.0,2020
1332,100001332,1.0,E. POLLO,1.0,1.0,2020
1333,100001333,1.0,E. POLLO,1.0,1.0,2020
1334,100001334,1.0,E. POLLO,1.0,1.0,2020
1334,100001334,18.0,pan espanada,1.0,1.0,2020
1335,100001335,1.0,E. POLLO,1.0,1.0,2020
1336,100001336,1.0,E. POLLO,6.0,1.0,2020
1337,100001337,1.0,E. POLLO,1.0,1.0,2020
1338,100001338,52.0,Refresco,1.0,1.5,2020
1339,100001339,1.0,E. POLLO,1.0,1.0,2020
1340,100001340,1.0,E. POLLO,1.0,1.0,2020
1341,100001341,76.0,Quinto,1.0,1.0,2020
1341,100001341,91.0,Copa Rioja,1.0,1.5,2020
1342,100001342,76.0,Quinto,2.0,1.0,2020
1343,100001343,52.0,Refresco,1.0,1.5,2020
1343,100001343,91.0,Copa Rioja,2.0,1.5,2020
1344,100001344,78.0,Litro,4.0,2.5,2020
1345,100001345,1.0,E. POLLO,1.0,1.0,2020
1346,100001346,1.0,E. POLLO,2.0,1.0,2020
1347,100001347,76.0,Quinto,1.0,1.0,2020
1348,100001348,76.0,Quinto,2.0,1.0,2020
1349,100001349,1.0,E. POLLO,1.0,1.0,2020
1350,100001350,1.0,E. POLLO,1.0,1.0,2020
1351,100001351,1.0,E. POLLO,1.0,1.0,2020
1352,100001352,1.0,E. POLLO,1.0,1.0,2020
1353,100001353,1.0,E. POLLO,1.0,1.0,2020
1353,100001353,76.0,Quinto,2.0,1.0,2020
1354,100001354,78.0,Litro,3.0,2.5,2020
1355,100001355,3000.0,suspiro,4.0,0.5,2020
1355,100001355,10254.0,cuñape 0.50,4.0,0.5,2020
1355,100001355,2.0,E. queso,3.0,1.0,2020
1356,100001356,78.0,Litro,2.0,2.5,2020
1357,100001357,171.0,solo,1.0,1.0,2020
1358,100001358,78.0,Litro,2.0,2.5,2020
1359,100001359,78.0,Litro,1.0,2.5,2020
1360,100001360,1.0,E. POLLO,1.0,1.0,2020
1361,100001361,1.0,E. POLLO,2.0,1.0,2020
1361,100001361,53.0,Vaso R.,3.0,1.0,2020
1361,100001361,142.0,tapas1€,1.0,1.0,2020
1362,100001362,151.0,B. Lomo,1.0,3.0,2020
1362,100001362,53.0,Vaso R.,2.0,1.0,2020
1362,100001362,758.0,bolsa de patatas,1.0,1.0,2020
1361,100001361,2.0,E. queso,1.0,1.0,2020
1363,100001363,306.0,bacaladilla frita,2.0,5.0,2020
1363,100001363,65.0,referesco 2 litros,1.0,3.0,2020
1363,100001363,3.0,E. arroz,1.0,1.0,2020
1363,100001363,143.0,salchipapa 1.50€,3.0,1.5,2020
1363,100001363,76.0,Quinto,1.0,1.0,2020
1364,100001364,91.0,Copa Rioja,1.0,1.5,2020
1365,100001365,53.0,Vaso R.,2.0,1.0,2020
1366,100001366,78.0,Litro,3.0,2.5,2020
1366,100001366,306.0,bacaladilla frita,1.0,5.0,2020
1366,100001366,1.0,E. POLLO,1.0,1.0,2020
1366,100001366,78.0,Litro,1.0,2.5,2020
1367,100001367,1.0,E. POLLO,1.0,1.0,2020
1367,100001367,9.0,Salteña,1.0,1.5,2020
1368,100001368,171.0,solo,1.0,1.0,2020
1369,100001369,3.0,E. arroz,5.0,1.0,2020
1369,100001369,9.0,Salteña,2.0,1.5,2020
1370,100001370,2.0,E. queso,4.0,1.0,2020
1370,100001370,52.0,Refresco,2.0,1.5,2020
1371,100001371,9.0,Salteña,5.0,1.5,2020
1371,100001371,53.0,Vaso R.,1.0,1.0,2020
1372,100001372,171.0,solo,1.0,1.0,2020
1372,100001372,76.0,Quinto,1.0,1.0,2020
1373,100001373,1.0,E. POLLO,3.0,1.0,2020
1374,100001374,1.0,E. POLLO,1.0,1.0,2020
1375,100001375,10254.0,cuñape 0.50,1.0,0.5,2020
1375,100001375,1.0,E. POLLO,1.0,1.0,2020
1375,100001375,2.0,E. queso,1.0,1.0,2020
1375,100001375,52.0,Refresco,1.0,1.5,2020
1376,100001376,52.0,Refresco,1.0,1.5,2020
1376,100001376,1.0,E. POLLO,1.0,1.0,2020
1376,100001376,3.0,E. arroz,1.0,1.0,2020
1377,100001377,10254.0,cuñape 0.50,4.0,0.5,2020
1377,100001377,62.0,Zumo de piña,2.0,1.0,2020
1377,100001377,306.0,bacaladilla frita,1.0,5.0,2020
1377,100001377,53.0,Vaso R.,4.0,1.0,2020
1378,100001378,32.0,Sopa de Mani,1.0,4.0,2020
1378,100001378,53.0,Vaso R.,1.0,1.0,2020
1380,100001380,41.0,menu 8€,1.0,8.0,2020
1380,100001380,53.0,Vaso R.,1.0,1.0,2020
1381,100001381,1.0,E. POLLO,1.0,1.0,2020
1379,100001379,53.0,Vaso R.,2.0,1.0,2020
1379,100001379,1.0,E. POLLO,2.0,1.0,2020
1379,100001379,2.0,E. queso,1.0,1.0,2020
1379,100001379,3.0,E. arroz,1.0,1.0,2020
1382,100001382,3.0,E. arroz,3.0,1.0,2020
1379,100001379,50.0,Agua p.,2.0,1.0,2020
1379,100001379,3.0,E. arroz,4.0,1.0,2020
1383,100001383,1.0,E. POLLO,2.0,1.0,2020
1384,100001384,91.0,Copa Rioja,1.0,1.5,2020
1385,100001385,76.0,Quinto,1.0,1.0,2020
1386,100001386,90.0,Copa Casa,3.0,1.0,2020
1387,100001387,52.0,Refresco,1.0,1.5,2020
1387,100001387,91.0,Copa Rioja,1.0,1.5,2020
1388,100001388,1.0,E. POLLO,3.0,1.0,2020
1389,100001389,9.0,Salteña,2.0,1.5,2020
1389,100001389,2.0,E. queso,1.0,1.0,2020
1389,100001389,53.0,Vaso R.,2.0,1.0,2020
1390,100001390,306.0,bacaladilla frita,1.0,5.0,2020
1390,100001390,62.0,Zumo de piña,1.0,1.0,2020
1391,100001391,52.0,Refresco,2.0,1.5,2020
1392,100001392,53.0,Vaso R.,4.0,1.0,2020
1393,100001393,1.0,E. POLLO,1.0,1.0,2020
1394,100001394,3.0,E. arroz,2.0,1.0,2020
1394,100001394,2.0,E. queso,3.0,1.0,2020
1395,100001395,52.0,Refresco,5.0,1.5,2020
1395,100001395,78.0,Litro,2.0,2.5,2020
1395,100001395,78.0,Litro,1.0,2.5,2020
1395,100001395,78.0,Litro,1.0,2.5,2020
1396,100001396,1.0,E. POLLO,2.0,1.0,2020
1396,100001396,3.0,E. arroz,2.0,1.0,2020
1396,100001396,2.0,E. queso,2.0,1.0,2020
1395,100001395,78.0,Litro,1.0,2.5,2020
1397,100001397,3.0,E. arroz,2.0,1.0,2020
1398,100001398,52.0,Refresco,2.0,1.5,2020
1399,100001399,73.0,Jarra,2.0,1.5,2020
1399,100001399,142.0,tapas1€,2.0,1.0,2020
1400,100001400,2.0,E. queso,2.0,1.0,2020
1400,100001400,3.0,E. arroz,2.0,1.0,2020
1400,100001400,1.0,E. POLLO,2.0,1.0,2020
1400,100001400,53.0,Vaso R.,2.0,1.0,2020
1401,100001401,53.0,Vaso R.,4.0,1.0,2020
1402,100001402,56.0,J. Mocochinchi,1.0,3.0,2020
1402,100001402,2.0,E. queso,7.0,1.0,2020
1403,100001403,78.0,Litro,4.0,2.5,2020
1402,100001402,114.0,Pollo a la broaster,1.0,6.0,2020
1402,100001402,51.0,Agua g.,1.0,1.5,2020
1404,100001404,1.0,E. POLLO,1.0,1.0,2020
1405,100001405,175.0,Belmonte,1.0,1.2,2020
1405,100001405,1.0,E. POLLO,4.0,1.0,2020
1406,100001406,1.0,E. POLLO,1.0,1.0,2020
1407,100001407,9.0,Salteña,3.0,1.5,2020
1407,100001407,1.0,E. POLLO,1.0,1.0,2020
1408,100001408,1.0,E. POLLO,2.0,1.0,2020
1409,100001409,1.0,E. POLLO,3.0,1.0,2020
1410,100001410,1.0,E. POLLO,3.0,1.0,2020
1411,100001411,1.0,E. POLLO,3.0,1.0,2020
1411,100001411,9.0,Salteña,1.0,1.5,2020
1412,100001412,1.0,E. POLLO,1.0,1.0,2020
1413,100001413,1.0,E. POLLO,2.0,1.0,2020
1414,100001414,174.0,Cafe Leche,3.0,1.2,2020
1415,100001415,1.0,E. POLLO,3.0,1.0,2020
1416,100001416,174.0,Cafe Leche,2.0,1.2,2020
1417,100001417,91.0,Copa Rioja,2.0,1.5,2020
1417,100001417,52.0,Refresco,1.0,1.5,2020
1418,100001418,1.0,E. POLLO,2.0,1.0,2020
1419,100001419,78.0,Litro,3.0,2.5,2020
1419,100001419,51.0,Agua g.,1.0,1.5,2020
1419,100001419,52.0,Refresco,1.0,1.5,2020
1420,100001420,3000.0,suspiro,1.0,0.5,2020
1421,100001421,17.0,pan 2x1,1.0,1.0,2020
1422,100001422,53.0,Vaso R.,3.0,1.0,2020
1422,100001422,36.0,Milanesa de pollo,1.0,6.0,2020
1423,100001423,1.0,E. POLLO,10.0,1.0,2020
1424,100001424,91.0,Copa Rioja,2.0,1.5,2020
1424,100001424,52.0,Refresco,1.0,1.5,2020
1425,100001425,78.0,Litro,1.0,2.5,2020
1426,100001426,55.0,J. Chicha,1.0,3.0,2020
1426,100001426,1.0,E. POLLO,1.0,1.0,2020
1426,100001426,2.0,E. queso,1.0,1.0,2020
1426,100001426,3.0,E. arroz,1.0,1.0,2020
1426,100001426,2.0,E. queso,2.0,1.0,2020
1426,100001426,1.0,E. POLLO,1.0,1.0,2020
1427,100001427,34.0,Patasca,3.0,4.0,2020
1427,100001427,3.0,E. arroz,1.0,1.0,2020
1427,100001427,2.0,E. queso,1.0,1.0,2020
1427,100001427,52.0,Refresco,1.0,1.5,2020
1427,100001427,56.0,J. Mocochinchi,1.0,3.0,2020
1428,100001428,52.0,Refresco,1.0,1.5,2020
1428,100001428,91.0,Copa Rioja,2.0,1.5,2020
1429,100001429,71.0,Caña,1.0,1.0,2020
1429,100001429,602.0,zuma de naranja,1.0,2.0,2020
1430,100001430,111.0,Cerdo Horno,1.0,6.0,2020
1430,100001430,53.0,Vaso R.,1.0,1.0,2020
1431,100001431,91.0,Copa Rioja,4.0,1.5,2020
1431,100001431,142.0,tapas1€,1.0,1.0,2020
1432,100001432,142.0,tapas1€,2.0,1.0,2020
1432,100001432,76.0,Quinto,2.0,1.0,2020
1433,100001433,76.0,Quinto,1.0,1.0,2020
1434,100001434,56.0,J. Mocochinchi,1.0,3.0,2020
1434,100001434,9.0,Salteña,3.0,1.5,2020
1434,100001434,1.0,E. POLLO,1.0,1.0,2020
1434,100001434,34.0,Patasca,2.0,4.0,2020
1434,100001434,810.0,Keperi,2.0,7.0,2020
1434,100001434,32.0,Sopa de Mani,1.0,4.0,2020
1435,100001435,34.0,Patasca,1.0,4.0,2020
1435,100001435,810.0,Keperi,1.0,7.0,2020
1436,100001436,77.0,Tercio,6.0,1.2,2020
1436,100001436,144.0,tapas 2€,1.0,2.0,2020
1437,100001437,76.0,Quinto,17.0,1.0,2020
1437,100001437,12457.0,calamares a la plancha,1.0,10.0,2020
1437,100001437,306.0,bacaladilla frita,1.0,5.0,2020
1437,100001437,143.0,Tapas 1.50€,1.0,1.5,2020
1438,100001438,32.0,Sopa de Mani,2.0,4.0,2020
1438,100001438,555.0,majadito,1.0,6.0,2020
1437,100001437,2.0,E. queso,1.0,1.0,2020
1438,100001438,56.0,J. Mocochinchi,1.0,3.0,2020
1439,100001439,78.0,Litro,1.0,2.5,2020
1440,100001440,77.0,Tercio,2.0,1.2,2020
1440,100001440,52.0,Refresco,3.0,1.5,2020
1440,100001440,40.0,pique macho 10€,1.0,10.0,2020
1441,100001441,78.0,Litro,3.0,2.5,2020
1442,100001442,78.0,Litro,1.0,2.5,2020
1443,100001443,50.0,Agua p.,1.0,1.0,2020
1443,100001443,1.0,E. POLLO,1.0,1.0,2020
1443,100001443,53.0,Vaso R.,1.0,1.0,2020
1444,100001444,2.0,E. queso,5.0,1.0,2020
1445,100001445,78.0,Litro,1.0,2.5,2020
1446,100001446,77.0,Tercio,5.0,1.2,2020
1447,100001447,1.0,E. POLLO,2.0,1.0,2020
1448,100001448,2.0,E. queso,3.0,1.0,2020
1449,100001449,18.0,pan espanada,1.0,1.0,2020
1450,100001450,3.0,E. arroz,6.0,1.0,2020
1451,100001451,77.0,Tercio,3.0,1.2,2020
1452,100001452,750.0,desayuno,1.0,2.0,2020
1452,100001452,1.0,E. POLLO,1.0,1.0,2020
1453,100001453,53.0,Vaso R.,1.0,1.0,2020
1453,100001453,52.0,Refresco,1.0,1.5,2020
1453,100001453,2.0,E. queso,2.0,1.0,2020
1453,100001453,9.0,Salteña,1.0,1.5,2020
1453,100001453,1.0,E. POLLO,1.0,1.0,2020
1453,100001453,9.0,Salteña,1.0,1.5,2020
1454,100001454,171.0,solo,2.0,1.0,2020
1455,100001455,53.0,Vaso R.,2.0,1.0,2020
1455,100001455,9.0,Salteña,2.0,1.5,2020
1456,100001456,53.0,Vaso R.,3.0,1.0,2020
1456,100001456,30.0,Asadito yuca,2.0,2.0,2020
1456,100001456,9.0,Salteña,1.0,1.5,2020
1457,100001457,53.0,Vaso R.,4.0,1.0,2020
1457,100001457,9.0,Salteña,1.0,1.5,2020
1458,100001458,171.0,solo,2.0,1.0,2020
1458,100001458,172.0,Cortado/Manchado,1.0,1.0,2020
1459,100001459,53.0,Vaso R.,3.0,1.0,2020
1459,100001459,10254.0,cuñape 0.50,1.0,0.5,2020
1459,100001459,9.0,Salteña,7.0,1.5,2020
1460,100001460,77.0,Tercio,1.0,1.2,2020
1461,100001461,1.0,E. POLLO,2.0,1.0,2020
1461,100001461,52.0,Refresco,1.0,1.5,2020
1462,100001462,1.0,E. POLLO,1.0,1.0,2020
1463,100001463,1.0,E. POLLO,3.0,1.0,2020
1464,100001464,53.0,Vaso R.,4.0,1.0,2020
1464,100001464,9.0,Salteña,2.0,1.5,2020
1464,100001464,3.0,E. arroz,1.0,1.0,2020
1465,100001465,52.0,Refresco,1.0,1.5,2020
1466,100001466,53.0,Vaso R.,2.0,1.0,2020
1466,100001466,5.0,Cuñape,1.0,1.0,2020
1466,100001466,3.0,E. arroz,1.0,1.0,2020
1466,100001466,750.0,desayuno,1.0,2.0,2020
1467,100001467,2.0,E. queso,4.0,1.0,2020
1468,100001468,55.0,J. Chicha,1.0,3.0,2020
1468,100001468,1.0,E. POLLO,2.0,1.0,2020
1468,100001468,32.0,Sopa de Mani,1.0,4.0,2020
1469,100001469,53.0,Vaso R.,1.0,1.0,2020
1469,100001469,9.0,Salteña,1.0,1.5,2020
1470,100001470,53.0,Vaso R.,5.0,1.0,2020
1470,100001470,52.0,Refresco,1.0,1.5,2020
1470,100001470,114.0,Pollo a la broaster,1.0,6.0,2020
1471,100001471,3.0,E. arroz,1.0,1.0,2020
1472,100001472,77.0,Tercio,2.0,1.2,2020
1473,100001473,2.0,E. queso,1.0,1.0,2020
1473,100001473,9.0,Salteña,1.0,1.5,2020
1473,100001473,325.0,alfajores,1.0,0.5,2020
1474,100001474,38.0,Meú,1.0,7.0,2020
1476,100001476,171.0,solo,1.0,1.0,2020
1476,100001476,76.0,Quinto,2.0,1.0,2020
1476,100001476,30.0,Asadito yuca,2.0,2.0,2020
1476,100001476,31.0,Panza frita,1.0,3.0,2020
1477,100001477,41.0,menu 8€,2.0,8.0,2020
1478,100001478,76.0,Quinto,2.0,1.0,2020
1479,100001479,9.0,Salteña,2.0,1.5,2020
1480,100001480,41.0,menu 8€,1.0,8.0,2020
1480,100001480,53.0,Vaso R.,1.0,1.0,2020
1475,100001475,50.0,Agua p.,1.0,1.0,2020
1481,100001481,1.0,E. POLLO,2.0,1.0,2020
1482,100001482,800.0,jarra de tinto de verano,1.0,1.5,2020
1482,100001482,74.0,Tanque,1.0,2.5,2020
1482,100001482,53.0,Vaso R.,2.0,1.0,2020
1482,100001482,2586.0,calamares,1.0,7.0,2020
1483,100001483,76.0,Quinto,1.0,1.0,2020
1484,100001484,77.0,Tercio,1.0,1.2,2020
1485,100001485,76.0,Quinto,1.0,1.0,2020
1486,100001486,172.0,Cortado/Manchado,1.0,1.0,2020
1487,100001487,77.0,Tercio,1.0,1.2,2020
1488,100001488,74.0,Tanque,1.0,2.5,2020
1488,100001488,52.0,Refresco,1.0,1.5,2020
1488,100001488,74.0,Tanque,1.0,2.5,2020
1489,100001489,174.0,Cafe Leche,1.0,1.2,2020
1490,100001490,3.0,E. arroz,3.0,1.0,2020
1490,100001490,9.0,Salteña,1.0,1.5,2020
1490,100001490,1.0,E. POLLO,1.0,1.0,2020
1490,100001490,2.0,E. queso,2.0,1.0,2020
1490,100001490,52.0,Refresco,1.0,1.5,2020
1490,100001490,53.0,Vaso R.,2.0,1.0,2020
1490,100001490,2.0,E. queso,1.0,1.0,2020
1491,100001491,3.0,E. arroz,4.0,1.0,2020
1491,100001491,53.0,Vaso R.,1.0,1.0,2020
